67,1,327.5,172.5,22,64,1,336.04,203.54,0
67,2,372.5,183.5,40,75,1,389.32,216.57,0
67,3,449.5,196.5,65,83,1,484.09,241.54,0
67,4,604.5,221.5,26,99,1,616.86,270.23,0
68,1,320.5,172.5,26,64,1,329.9,206.44,0
68,2,375.5,183.5,23,75,1,387.38,216.57,0
68,3,447.5,196.5,66,83,1,482.13,238.9,0
68,4,601.5,220.5,27,99,1,614.42,271.5,0
69,1,311.5,170.5,14,65,1,318.24,205.44,0
69,2,374.5,183.5,22,75,1,387.14,217.06,0
69,3,447.5,193.5,61,85,1,479.97,237.38,0
69,4,596.5,218.5,27,99,1,610.19,266.89,0
70,1,298.5,171.5,27,64,1,312.8,204.17,0
70,2,373.5,183.5,24,75,1,387.15,217.11,0
70,3,446.5,195.5,29,83,1,462.34,236.52,0
70,4,484.5,192.5,22,80,1,495.13,234.53,0
70,5,593.5,215.5,28,98,1,607.87,263.22,0
71,1,292.5,172.5,32,63,1,308.06,205.05,0
71,2,368.5,183.5,31,75,1,386.96,216.2,0
71,3,447.5,191.5,57,84,1,476.2,233.83,0
71,4,590.5,212.5,29,95,1,605.56,258.9,0
72,1,293.5,173.5,18,62,1,301.2,202.85,0
72,2,368.5,183.5,32,76,1,386.88,216.5,0
72,3,447.5,186.5,55,86,1,474.8,232.05,0
72,4,587.5,211.5,30,95,1,603.2,253.83,0
73,1,284.5,172.5,16,63,1,292.52,205.42,0
73,2,372.5,183.5,25,75,1,386.54,216.43,0
73,3,436.5,187.5,66,82,1,472.66,232.01,0
73,4,584.5,210.5,28,95,1,599.35,251.45,0
74,1,273.5,172.5,25,63,1,288.46,203.55,0
74,2,376.5,183.5,22,75,1,386.96,217.22,0
74,3,436.5,187.5,65,82,1,471.82,231.47,0
74,4,583.5,207.5,27,96,1,597.35,248.56,0
75,1,271.5,173.5,22,63,1,283.4,201.36,0
75,2,374.5,183.5,52,79,1,394.68,226.4,0
75,3,436.5,179.5,66,89,1,472.16,229.82,0
75,4,582.5,204.5,26,93,1,595.57,245.06,0
76,1,266.5,173.5,22,64,1,277.67,203.67,0
76,2,373.5,183.5,53,80,1,394.69,226.47,0
76,3,436.5,185.5,31,78,1,454.16,229.39,0
76,4,481.5,179.5,23,79,1,492.41,220.9,0
76,5,580.5,200.5,26,93,1,592.38,246.12,0
77,1,264.5,173.5,22,66,1,275.49,202.37,0
77,2,371.5,183.5,55,79,1,394.74,226.26,0
77,3,436.5,184.5,31,78,1,454.1,228.36,0
77,4,481.5,179.5,23,79,1,491.97,221.09,0
77,5,578.5,200.5,26,93,1,591.38,245.67,0
78,1,263.5,174.5,21,67,1,274.09,203.6,0
78,2,371.5,183.5,55,79,1,394.57,226.51,0
78,3,435.5,178.5,68,84,1,471.23,225.8,0
78,4,577.5,199.5,25,92,1,590.27,243.02,0
79,1,261.5,175.5,22,66,1,272.25,205.18,0
79,2,374.5,183.5,52,79,1,394.9,227.63,0
79,3,436.5,179.5,64,80,1,470.75,220.95,0
79,4,573.5,195.5,28,88,1,587.85,237.86,0
80,1,261.5,175.5,22,66,1,271.91,207.08,0
80,2,375.5,183.5,51,79,1,395.09,227.87,0
80,3,436.5,177.5,63,78,1,471.09,218.26,0
80,4,572.5,193.5,27,88,1,586.45,234.24,0
81,1,261.5,176.5,23,67,1,272.44,207.95,0
81,2,375.5,183.5,22,75,1,386.15,217.62,0
81,3,446.5,175.5,53,79,1,472.73,215.26,0
81,4,570.5,192.5,28,89,1,585.05,231.24,0
82,1,262.5,178.5,22,68,1,273.63,206.79,0
82,2,376.5,183.5,23,75,1,386.49,219.49,0
82,3,446.5,175.5,53,76,1,474.02,214.15,0
82,4,570.5,192.5,26,89,1,583.81,230.76,0
83,1,266.5,180.5,20,67,1,276.72,211.96,0
83,2,378.5,182.5,48,80,1,396.37,230.58,0
83,3,446.5,175.5,54,75,1,476.23,212.68,0
83,4,569.5,188.5,24,89,1,581.33,227.87,0
84,1,267.5,181.5,21,67,1,278.9,212.3,0
84,2,379.5,182.5,47,80,1,396.92,230.53,0
84,3,448.5,172.5,54,77,1,476.92,211.09,0
84,4,568.5,186.5,25,87,1,580.35,226.07,0
85,1,269.5,181.5,20,67,1,281.2,212.33,0
85,2,379.5,181.5,33,77,1,388.72,218.57,0
85,3,449.5,170.5,56,77,1,477.58,208.05,0
85,4,567.5,184.5,26,86,1,579.6,226.43,0
86,1,274.5,184.5,27,67,1,286.29,216.65,0
86,2,378.5,181.5,26,77,1,387.86,216.86,0
86,3,452.5,168.5,28,74,1,466.2,206.5,0
86,4,486.5,170.5,21,71,1,496.48,203.94,0
86,5,567.5,183.5,25,87,1,579.92,222.26,0
87,1,277.5,185.5,25,67,1,289.15,216.44,0
87,2,376.5,181.5,23,76,1,387.88,215.22,0
87,3,453.5,169.5,55,73,1,480.35,205.75,0
87,4,568.5,181.5,24,87,1,580.21,220.74,0
88,1,281.5,185.5,23,69,1,292.89,217.05,0
88,2,373.5,181.5,28,76,1,388.45,215.31,0
88,3,456.5,167.5,51,74,1,481.28,204.22,0
88,4,568.5,179.5,24,85,1,580.8,218.75,0
89,1,287.5,187.5,21,70,1,299.37,216.26,0
89,2,375.5,182.5,37,75,1,391.47,216.83,0
89,3,456.5,163.5,53,72,1,485.07,199.75,0
89,4,571.5,176.5,22,83,1,582.65,218.66,0
90,1,291.5,189.5,21,70,1,302.64,220.85,0
90,2,376.5,182.5,50,80,1,397.16,225.06,0
90,3,457.5,162.5,56,72,1,487.01,198.27,0
90,4,572.5,176.5,21,83,1,583.48,218.08,0
91,1,294.5,191.5,21,70,1,305.77,223.55,0
91,2,376.5,182.5,50,80,1,397.8,226.11,0
91,3,459.5,162.5,58,72,1,489.39,197.9,0
91,4,574.5,175.5,21,84,1,584.55,216.37,0
92,1,297.5,191.5,20,70,1,309.04,223.28,0
92,2,378.5,181.5,48,81,1,398.66,227.05,0
92,3,462.5,162.5,55,71,1,491.26,198.04,0
92,4,575.5,173.5,22,83,1,585.84,213.52,0
93,1,304.5,190.5,28,72,1,316.76,229.94,0
93,2,382.5,181.5,44,80,1,401.03,225.53,0
93,3,469.5,158.5,52,72,1,496.62,196.71,0
93,4,575.5,169.5,26,80,1,588.67,206.13,0
94,1,308.5,191.5,30,74,1,320.6,227.54,0
94,2,382.5,181.5,44,80,1,401.57,225.14,0
94,3,473.5,157.5,50,72,1,498.06,194.35,0
94,4,576.5,168.5,27,81,1,590.04,203.7,0
95,1,312.5,192.5,25,73,1,325.09,227.88,0
95,2,383.5,180.5,43,81,1,402.07,224.53,0
95,3,476.5,157.5,48,71,1,500.48,191.39,0
95,4,578.5,168.5,26,81,1,591.34,203.51,0
96,1,318.5,192.5,21,74,1,329.46,231.9,0
96,2,384.5,180.5,40,77,1,399.92,218.27,0
96,3,478.5,157.5,47,71,1,502.39,192.24,0
96,4,581.5,167.5,24,81,1,592.77,202.23,0
97,1,327.5,198.5,22,73,1,338.57,234.99,0
97,2,383.5,180.5,27,76,1,398.55,217.07,0
97,3,485.5,155.5,42,71,1,506.34,189.94,0
97,4,585.5,162.5,20,80,1,595.96,201.35,0
98,1,332.5,199.5,24,73,1,343.27,238.59,0
98,2,387.5,180.5,23,75,1,397.92,217.24,0
98,3,485.5,153.5,45,70,1,508.64,189.05,0
98,4,587.5,161.5,19,79,1,597.58,203.08,0
99,1,337.5,200.5,20,73,1,347.86,237.75,0
99,2,385.5,180.5,24,75,1,396.81,216.18,0
99,3,486.5,152.5,46,69,1,511.53,187.48,0
99,4,589.5,162.5,19,78,1,599.05,198.74,0
100,1,347.5,200.5,23,73,1,357.7,240.17,0
100,2,379.5,180.5,29,75,1,394.49,219.3,0
100,3,490.5,151.5,50,69,1,515.76,186.43,0
100,4,591.5,160.5,22,77,1,602.48,198.4,0
101,1,351.5,201.5,31,73,1,362.72,240.93,0
101,2,377.5,181.5,30,74,1,393.43,217.66,0
101,3,494.5,150.5,45,70,1,517.87,185.39,0
101,4,594.5,157.5,21,75,1,604.47,194.25,0
102,1,353.5,180.5,56,95,1,380.61,227.06,0
102,2,497.5,149.5,44,70,1,520.43,184.91,0
102,3,594.5,155.5,24,76,1,606.49,190,0
103,1,358.5,180.5,48,95,1,383.3,230.87,0
103,2,499.5,147.5,46,69,1,523.38,184.27,0
103,3,596.5,154.5,24,77,1,608.7,186.33,0
104,1,374.5,178.5,30,100,1,388.63,232.16,0
104,2,506.5,146.5,43,69,1,527.9,180.19,0
104,3,602.5,153.5,21,76,1,612.73,187.71,0
105,1,374.5,178.5,35,100,1,391.88,229.15,0
105,2,508.5,147.5,43,68,1,530.64,180.34,0
105,3,605.5,151.5,19,75,1,615.02,185.04,0
106,1,381.5,179.5,33,100,1,398.33,230.69,0
106,2,514.5,145.5,42,69,1,536.51,176.79,0
106,3,610.5,148.5,17,74,1,619.45,188.53,0
107,1,381.5,179.5,37,100,1,400.56,229.06,0
107,2,516.5,144.5,44,68,1,537.14,177.35,0
107,3,612.5,149.5,21,73,1,621.21,184.07,0
108,1,382.5,178.5,45,101,1,401.54,232.79,0
108,2,515.5,142.5,47,68,1,540.18,176.53,0
108,3,613.5,149.5,20,73,1,623.35,183.33,0
109,1,379.5,177.5,20,76,1,389.25,215.87,0
109,2,409.5,244.5,39,36,1,431.11,262.84,0
109,3,519.5,142.5,51,67,1,545.67,175.13,0
109,4,617.5,146.5,20,71,1,627.86,182.86,0
110,1,378.5,178.5,22,75,1,387.93,214.72,0
110,2,522.5,142.5,48,67,1,547.48,175.05,0
110,3,618.5,144.5,23,71,1,630.19,177.97,0
111,1,375.5,178.5,24,75,1,386,213.49,0
111,2,435.5,232.5,14,51,1,442.54,262.14,0
111,3,525.5,141.5,46,67,1,550.4,174.37,0
111,4,620.5,144.5,23,71,1,632.6,174.03,0
112,1,374.5,179.5,23,74,1,384.9,214.53,0
112,2,435.5,208.5,31,76,1,448.47,253.92,0
112,3,530.5,140.5,44,66,1,554.35,174.8,0
112,4,623.5,143.5,23,72,1,634.86,175.68,0
113,1,373.5,180.5,22,73,1,384.03,218.67,0
113,2,435.5,210.5,39,75,1,452.72,251.11,0
113,3,535.5,139.5,42,66,1,556.46,171.73,0
113,4,627.5,142.5,21,72,1,637.27,175.53,0
114,1,372.5,182.5,22,74,1,383.39,218.43,0
114,2,458.5,210.5,17,76,1,467.84,247.76,0
114,3,540.5,138.5,44,66,1,562.44,171.1,0
114,4,633.5,139.5,17,70,1,642.1,171.78,0
115,1,372.5,182.5,23,74,1,383.76,218.02,0
115,2,464.5,210.5,20,76,1,474.29,251.55,0
115,3,543.5,138.5,42,66,1,564.7,171.76,0
115,4,635.5,138.5,16,70,1,644.45,175.8,0
115,5,740.5,228.5,28,81,1,761.03,270.97,0
116,1,373.5,183.5,24,73,1,384.74,219.41,0
116,2,468.5,211.5,34,76,1,480.39,250.77,0
116,3,544.5,137.5,42,66,1,566.82,168.67,0
116,4,638.5,137.5,19,71,1,646.36,171.28,0
116,5,738.5,228.5,30,81,1,759.07,264.8,0
117,1,373.5,184.5,25,72,1,385.52,220.73,0
117,2,469.5,213.5,38,76,1,486.84,251.8,0
117,3,547.5,136.5,42,65,1,568.34,168.38,0
117,4,638.5,138.5,20,70,1,648.65,170.47,0
117,5,740.5,226.5,28,83,1,753.65,266.56,0
118,1,374.5,185.5,25,76,1,385.65,220.96,0
118,2,488.5,212.5,22,77,1,499.82,252.77,0
118,3,548.5,134.5,49,65,1,574.76,165.61,0
118,4,642.5,136.5,20,67,1,653.47,171.19,0
118,5,717.5,224.5,36,85,1,737.58,264.13,0
119,1,375.5,185.5,23,76,1,386.04,222.55,0
119,2,496.5,213.5,19,80,1,506.73,254.55,0
119,3,549.5,134.5,53,65,1,576.42,163.84,0
119,4,646.5,134.5,20,68,1,655.98,167.4,0
119,5,706.5,224.5,41,85,1,729.91,263.74,0
120,1,375.5,185.5,20,76,1,386.33,224.03,0
120,2,498.5,215.5,33,78,1,513,255.96,0
120,3,549.5,134.5,53,65,1,578.67,164.5,0
120,4,647.5,133.5,22,69,1,658.67,162.23,0
120,5,703.5,222.5,38,86,1,722.22,263.37,0
121,1,377.5,184.5,23,77,1,387.03,226.82,0
121,2,511.5,217.5,26,78,1,526.68,256.22,0
121,3,561.5,131.5,46,65,1,585.58,163.28,0
121,4,653.5,133.5,20,69,1,663.37,166.65,0
121,5,693.5,220.5,32,82,1,706.87,264.66,0
122,1,379.5,184.5,21,77,1,387.63,226.4,0
122,2,523.5,216.5,18,79,1,533.14,255.25,0
122,3,567.5,130.5,17,61,1,576.39,161.5,0
122,4,593.5,135.5,17,61,1,600.88,162.27,0
122,5,657.5,133.5,17,67,1,666.21,164.66,0
122,6,673.5,219.5,44,82,1,699.79,258.72,0
123,1,381.5,184.5,22,77,1,390.41,225.53,0
123,2,530.5,219.5,37,78,1,545.84,259,0
123,3,572.5,130.5,43,65,1,593.54,161.41,0
123,4,663.5,130.5,14,66,1,671.34,165.69,0
123,5,669.5,217.5,33,80,1,683.74,256.88,0
124,1,382.5,184.5,24,77,1,391.68,224.75,0
124,2,531.5,220.5,39,78,1,552.49,259.57,0
124,3,574.5,130.5,42,65,1,595.87,160.61,0
124,4,664.5,215.5,27,82,1,676.47,253.9,0
124,5,665.5,130.5,17,66,1,673.31,163.95,0
125,1,383.5,184.5,24,76,1,392.47,223.87,0
125,2,541.5,220.5,28,79,1,558.93,264.46,0
125,3,577.5,129.5,40,64,1,598.14,157.15,0
125,4,651.5,214.5,34,82,1,669.04,256.12,0
125,5,666.5,130.5,17,66,1,675.44,161.82,0
126,1,383.5,183.5,25,77,1,393.35,223.76,0
126,2,555.5,220.5,20,80,1,565.73,258.72,0
126,3,578.5,127.5,40,63,1,599.07,157.73,0
126,4,640.5,215.5,38,81,1,662.28,253.05,0
126,5,667.5,130.5,18,65,1,677.44,164.53,0
127,1,383.5,183.5,24,78,1,393.68,222.81,0
127,2,561.5,221.5,24,82,1,572.56,266,0
127,3,578.5,126.5,41,64,1,601.68,157.2,0
127,4,634.5,213.5,40,83,1,654.75,253.4,0
127,5,669.5,129.5,19,63,1,679.71,161.72,0
128,1,385.5,183.5,20,79,1,394.1,221.29,0
128,2,565.5,224.5,35,81,1,586.16,264.68,0
128,3,583.5,126.5,40,63,1,605.26,155.4,0
128,4,629.5,209.5,29,81,1,640.53,249.09,0
128,5,673.5,125.5,21,65,1,684.28,152.39,0
129,1,386.5,183.5,18,81,1,394,221.42,0
129,2,578.5,224.5,24,81,1,593.18,267.81,0
129,3,587.5,126.5,40,62,1,608.02,155.43,0
129,4,611.5,209.5,40,80,1,633.83,249.36,0
129,5,675.5,125.5,21,66,1,686.53,154.78,0
130,1,386.5,184.5,18,80,1,393.85,222.14,0
130,2,588.5,124.5,41,63,1,611.48,155.1,0
130,3,591.5,209.5,52,96,1,613.56,257.66,0
130,4,679.5,126.5,19,64,1,688.79,157.01,0
131,1,384.5,186.5,20,79,1,393.19,224.51,0
131,2,594.5,122.5,43,63,1,615.03,152.96,0
131,3,594.5,206.5,41,100,1,613.29,260.34,0
131,4,686.5,123.5,15,64,1,694.07,152.81,0
132,1,383.5,186.5,21,79,1,392.95,226.63,0
132,2,592.5,204.5,45,103,1,614.09,258.51,0
132,3,595.5,122.5,19,59,1,605.94,154.5,0
132,4,620.5,127.5,21,58,1,629.62,151.91,0
132,5,689.5,122.5,14,64,1,696.57,153.24,0
133,1,383.5,187.5,20,78,1,392.64,227.67,0
133,2,580.5,204.5,35,80,1,599.2,242.35,0
133,3,597.5,122.5,22,58,1,607.72,154.04,0
133,4,612.5,227.5,26,80,1,628.43,272.44,0
133,5,622.5,127.5,20,58,1,630.57,151.82,0
133,6,692.5,122.5,13,63,1,698.86,155.28,0
